SHA,URL,Parent,Independent,Pure,Operation,Location,Src,Dst
8a949f9e51adeeae9ce86eb670d8745a4e35e79b,https://github.com/pytorch/pytorch/commit/8a949f9e51adeeae9ce86eb670d8745a4e35e79b,https://github.com/pytorch/pytorch/commit/c72f01ab6b33e2267cd6b9c32d52356adcc85759,1,1,Rename Module,test/distributed/launcher,test/distributed/launcher/elastic_launch_test.py,test/distributed/launcher/run_test.py
8a949f9e51adeeae9ce86eb670d8745a4e35e79b,https://github.com/pytorch/pytorch/commit/8a949f9e51adeeae9ce86eb670d8745a4e35e79b,https://github.com/pytorch/pytorch/commit/c72f01ab6b33e2267cd6b9c32d52356adcc85759,1,1,Rename Module,torch/distributed,torch/distributed/elastic_launch.py,torch/distributed/run.py
76e832437087f756460d756a5d0c12763058db8b,https://github.com/pytorch/pytorch/commit/76e832437087f756460d756a5d0c12763058db8b,https://github.com/pytorch/pytorch/commit/bc6852c19248451ac70730f37c836a3fe8143a79,1,1,Rename Module,torch/package,torch/package/exporter.py,torch/package/package_exporter.py
76e832437087f756460d756a5d0c12763058db8b,https://github.com/pytorch/pytorch/commit/76e832437087f756460d756a5d0c12763058db8b,https://github.com/pytorch/pytorch/commit/bc6852c19248451ac70730f37c836a3fe8143a79,1,1,Rename Module,torch/package,torch/package/importer.py,torch/package/package_importer.py
718db968b86899241ef2137e063be1780628e7b3,https://github.com/pytorch/pytorch/commit/718db968b86899241ef2137e063be1780628e7b3,https://github.com/pytorch/pytorch/commit/864dcbb2cc65352a9ba260c3cf05ee30f4bcc23d,1,0,Rename Module,tools/test,tools/test/test_test_selection.py,tools/test/test_test_selections.py
5f57b363184cbb330551cc7fdee820b7067ac6fd,https://github.com/pytorch/pytorch/commit/5f57b363184cbb330551cc7fdee820b7067ac6fd,https://github.com/pytorch/pytorch/commit/f0649d47235ba7f5271e5993921a1af7fac3af93,1,0,Rename Module,torch/_inductor,torch/_inductor/triton_ops/autotune.py,torch/_inductor/triton_heuristics.py
5d709af59a67b84f5b035f70604e19197de22e48,https://github.com/pytorch/pytorch/commit/5d709af59a67b84f5b035f70604e19197de22e48,https://github.com/pytorch/pytorch/commit/8b7bd5dffccf342cacae510d6c5a6ca2665770b7,1,2,Rename Module,test/dynamo,test/dynamo/test_aot_cudagraphs.py,test/dynamo/test_cudagraphs.py
5b15f32697f8bb6b04ad65fedb283464b9013c3e,https://github.com/pytorch/pytorch/commit/5b15f32697f8bb6b04ad65fedb283464b9013c3e,https://github.com/pytorch/pytorch/commit/97156f548dabde509214ce4c3a585ed01d8a461b,1,1,Rename Module,benchmarks/operator_benchmark,benchmarks/operator_benchmark/benchmark_all_others.py,benchmarks/operator_benchmark/benchmark_all_other_test.py
4e02ad753834f0109bd35f8a4c48e19016a8b130,https://github.com/pytorch/pytorch/commit/4e02ad753834f0109bd35f8a4c48e19016a8b130,https://github.com/pytorch/pytorch/commit/ce4cbac914a579b73eea211d786eec9c7437196a,1,1,Rename Module,test/distributed,test/distributed/test_traceable_collectives.py,test/distributed/test_inductor_collectives.py
4a192bcc3d297d5934dce2dc46cc11ff6b4baf2c,https://github.com/pytorch/pytorch/commit/4a192bcc3d297d5934dce2dc46cc11ff6b4baf2c,https://github.com/pytorch/pytorch/commit/8cb1eef7b9e512b3f2b4f89a5ca58f171fdde87f,1,1,Rename Module,test/onnx,test/onnx/test_caffe2.py,test/onnx/test_pytorch_onnx_caffe2.py
4858a6bc6fcd71d9af4ce956a3b6a58b01889fd2,https://github.com/pytorch/pytorch/commit/4858a6bc6fcd71d9af4ce956a3b6a58b01889fd2,https://github.com/pytorch/pytorch/commit/ba58b80b16e70015e04efc1756b41cc1f17d55ff,1,0,Rename Module,caffe2/python/operator_test,caffe2/python/operator_test/snapshot_test.py,caffe2/python/operator_test/checkpoint_test.py
27dc5952159031348ccca8b89aa2b465fc311e72,https://github.com/pytorch/pytorch/commit/27dc5952159031348ccca8b89aa2b465fc311e72,https://github.com/pytorch/pytorch/commit/4fb442985a6c53bbba9b1d27601a2ab69299d913,1,1,Rename Module,torch/nn,torch/nn/_intrinsic/__init__.py,torch/nn/intrinsic/__init__.py
27dc5952159031348ccca8b89aa2b465fc311e72,https://github.com/pytorch/pytorch/commit/27dc5952159031348ccca8b89aa2b465fc311e72,https://github.com/pytorch/pytorch/commit/4fb442985a6c53bbba9b1d27601a2ab69299d913,1,1,Rename Module,torch/nn,torch/nn/_intrinsic/modules/__init__.py,torch/nn/intrinsic/modules/__init__.py
27dc5952159031348ccca8b89aa2b465fc311e72,https://github.com/pytorch/pytorch/commit/27dc5952159031348ccca8b89aa2b465fc311e72,https://github.com/pytorch/pytorch/commit/4fb442985a6c53bbba9b1d27601a2ab69299d913,1,1,Rename Module,torch/nn,torch/nn/_intrinsic/modules/fused.py,torch/nn/intrinsic/modules/fused.py
27dc5952159031348ccca8b89aa2b465fc311e72,https://github.com/pytorch/pytorch/commit/27dc5952159031348ccca8b89aa2b465fc311e72,https://github.com/pytorch/pytorch/commit/4fb442985a6c53bbba9b1d27601a2ab69299d913,1,1,Rename Module,torch/nn,torch/nn/_intrinsic/qat/__init__.py,torch/nn/intrinsic/qat/__init__.py
27dc5952159031348ccca8b89aa2b465fc311e72,https://github.com/pytorch/pytorch/commit/27dc5952159031348ccca8b89aa2b465fc311e72,https://github.com/pytorch/pytorch/commit/4fb442985a6c53bbba9b1d27601a2ab69299d913,1,1,Rename Module,torch/nn,torch/nn/_intrinsic/qat/modules/__init__.py,torch/nn/intrinsic/qat/modules/__init__.py
27dc5952159031348ccca8b89aa2b465fc311e72,https://github.com/pytorch/pytorch/commit/27dc5952159031348ccca8b89aa2b465fc311e72,https://github.com/pytorch/pytorch/commit/4fb442985a6c53bbba9b1d27601a2ab69299d913,1,1,Rename Module,torch/nn,torch/nn/_intrinsic/quantized/__init__.py,torch/nn/intrinsic/quantized/__init__.py
27dc5952159031348ccca8b89aa2b465fc311e72,https://github.com/pytorch/pytorch/commit/27dc5952159031348ccca8b89aa2b465fc311e72,https://github.com/pytorch/pytorch/commit/4fb442985a6c53bbba9b1d27601a2ab69299d913,1,1,Rename Module,torch/nn,torch/nn/_intrinsic/quantized/modules/__init__.py,torch/nn/intrinsic/quantized/modules/__init__.py
277d442d18887aa541eb24addf5fe5747d91e613,https://github.com/pytorch/pytorch/commit/277d442d18887aa541eb24addf5fe5747d91e613,https://github.com/pytorch/pytorch/commit/f341291bfb070160f62dd38010cad755f442b4f3,1,1,Rename Module,torch,torch/namedtensor.py,torch/_namedtensor_internals.py
1e4292a1e8c1a2adf5fe0d27ab0f83eb1eae79cd,https://github.com/pytorch/pytorch/commit/1e4292a1e8c1a2adf5fe0d27ab0f83eb1eae79cd,https://github.com/pytorch/pytorch/commit/c4028de4628550736f461dc11b981f6762f3ccdc,1,1,Rename Module,torch/_export,torch/_export/graph_module.py,torch/_export/exported_program.py
1d0ec50a02616d2b1e11628670314b3c6e1ad12d,https://github.com/pytorch/pytorch/commit/1d0ec50a02616d2b1e11628670314b3c6e1ad12d,https://github.com/pytorch/pytorch/commit/a50d781c0398aa8e34f677ae39e02179f003e1b0,1,1,Rename Module,torch/quantization,torch/quantization/_quantize_script.py,torch/quantization/quantize_script.py
1921b244f6a7ddc01d2604be11843f387c001e0f,https://github.com/pytorch/pytorch/commit/1921b244f6a7ddc01d2604be11843f387c001e0f,https://github.com/pytorch/pytorch/commit/9eb70c3c78ca971bf0277b9991f0932b4896bfed,1,1,Rename Module,torch/utils/data/datapipes/iter,torch/utils/data/datapipes/iter/sampler.py,torch/utils/data/datapipes/iter/combinatorics.py
1921b244f6a7ddc01d2604be11843f387c001e0f,https://github.com/pytorch/pytorch/commit/1921b244f6a7ddc01d2604be11843f387c001e0f,https://github.com/pytorch/pytorch/commit/9eb70c3c78ca971bf0277b9991f0932b4896bfed,1,1,Rename Module,torch/utils/data/datapipes/iter,torch/utils/data/datapipes/iter/batch.py,torch/utils/data/datapipes/iter/grouping.py
0dbff184e9db6b477221a5d0dc4b5e4200888211,https://github.com/pytorch/pytorch/commit/0dbff184e9db6b477221a5d0dc4b5e4200888211,https://github.com/pytorch/pytorch/commit/1606899dbe937b67d0d8b936382e5eb115372b24,1,1,Rename Module,torch/fx/experimental,torch/fx/experimental/Partitioner.py,torch/fx/experimental/accelerator_partitioner.py
0dbff184e9db6b477221a5d0dc4b5e4200888211,https://github.com/pytorch/pytorch/commit/0dbff184e9db6b477221a5d0dc4b5e4200888211,https://github.com/pytorch/pytorch/commit/1606899dbe937b67d0d8b936382e5eb115372b24,1,1,Rename Module,torch/fx/experimental,torch/fx/experimental/GraphManipulation.py,torch/fx/experimental/graph_manipulation.py
dd82a3944eb449fd765d6186917e4d0be3a6bcf0,https://github.com/keras-team/keras/commit/dd82a3944eb449fd765d6186917e4d0be3a6bcf0,https://github.com/keras-team/keras/commit/9763f811859791db876d69c35cd7adf065e10681,1,1,Rename Module,test/auto,test/auto/test_embeddings.py,tests/auto/test_lossweights.py
dd82a3944eb449fd765d6186917e4d0be3a6bcf0,https://github.com/keras-team/keras/commit/dd82a3944eb449fd765d6186917e4d0be3a6bcf0,https://github.com/keras-team/keras/commit/9763f811859791db876d69c35cd7adf065e10681,1,1,Rename Module,test/auto,test/auto/test_embeddings.py,tests/auto/test_embeddings.py
dd82a3944eb449fd765d6186917e4d0be3a6bcf0,https://github.com/keras-team/keras/commit/dd82a3944eb449fd765d6186917e4d0be3a6bcf0,https://github.com/keras-team/keras/commit/9763f811859791db876d69c35cd7adf065e10681,1,1,Rename Module,test/manual,test/manual/check_autoencoder.py,tests/manual/check_autoencoder.py
dd82a3944eb449fd765d6186917e4d0be3a6bcf0,https://github.com/keras-team/keras/commit/dd82a3944eb449fd765d6186917e4d0be3a6bcf0,https://github.com/keras-team/keras/commit/9763f811859791db876d69c35cd7adf065e10681,1,1,Rename Module,test/manual,test/manual/check_callbacks.py,tests/manual/check_callbacks.py
dd82a3944eb449fd765d6186917e4d0be3a6bcf0,https://github.com/keras-team/keras/commit/dd82a3944eb449fd765d6186917e4d0be3a6bcf0,https://github.com/keras-team/keras/commit/9763f811859791db876d69c35cd7adf065e10681,1,1,Rename Module,test/manual,test/manual/check_constraints.py,tests/manual/check_constraints.py
dd82a3944eb449fd765d6186917e4d0be3a6bcf0,https://github.com/keras-team/keras/commit/dd82a3944eb449fd765d6186917e4d0be3a6bcf0,https://github.com/keras-team/keras/commit/9763f811859791db876d69c35cd7adf065e10681,1,1,Rename Module,test/manual,test/manual/check_dot_utils.py,tests/manual/check_dot_utils.py
dd82a3944eb449fd765d6186917e4d0be3a6bcf0,https://github.com/keras-team/keras/commit/dd82a3944eb449fd765d6186917e4d0be3a6bcf0,https://github.com/keras-team/keras/commit/9763f811859791db876d69c35cd7adf065e10681,1,1,Rename Module,test/manual,test/manual/check_models.py,tests/manual/check_models.py
dd82a3944eb449fd765d6186917e4d0be3a6bcf0,https://github.com/keras-team/keras/commit/dd82a3944eb449fd765d6186917e4d0be3a6bcf0,https://github.com/keras-team/keras/commit/9763f811859791db876d69c35cd7adf065e10681,1,1,Rename Module,test/manual,test/manual/check_save_weights.py,tests/manual/check_save_weights.py
bde45eff87ef40ce02da98c56a2ad59ae9170d4d,https://github.com/keras-team/keras/commit/bde45eff87ef40ce02da98c56a2ad59ae9170d4d,https://github.com/keras-team/keras/commit/ce7276bc5565afdf0b5d5d47b6b0d753f812023b,1,0,Rename Module,tests/keras,tests/keras/test_model.py,tests/keras/test_sequential_model.py
a1912b0774672753cff0f44e4b6457a9689441cc,https://github.com/keras-team/keras/commit/a1912b0774672753cff0f44e4b6457a9689441cc,https://github.com/keras-team/keras/commit/3e0b09e8190edabd404b2fe8e1c5fa94571e61aa,1,1,Rename Module,test,test/manual/check_lossweights.py,test/auto/test_lossweights.py
98ffe08a03ebcd5140112c4fdf844b1f4b7e711d,https://github.com/keras-team/keras/commit/98ffe08a03ebcd5140112c4fdf844b1f4b7e711d,https://github.com/keras-team/keras/commit/41ed3253ad7071875710f23c449ac27424639d51,1,1,Rename Module,keras/utils,keras/utils/training_utils.py,keras/utils/multi_gpu_utils.py
9763f811859791db876d69c35cd7adf065e10681,https://github.com/keras-team/keras/commit/9763f811859791db876d69c35cd7adf065e10681,https://github.com/keras-team/keras/commit/ae13539a88f9c4fb10bc73a9e9ceecc152654ab0,1,1,Rename Module,test,test/manual/check_lossweights.py,test/auto/test_lossweights.py
54d3b9e67355be8eb41aab22ba6f481b7d07c65c,https://github.com/keras-team/keras/commit/54d3b9e67355be8eb41aab22ba6f481b7d07c65c,https://github.com/keras-team/keras/commit/2e29ef31a7d61a84720a437801d2035b61d264fc,1,1,Rename Module,tests/keras/preprocessing,tests/keras/preprocessing/test_sequences.py,tests/keras/preprocessing/test_sequence.py
4aba316b7973e246af94ab5ace18fd5d5ffe4f81,https://github.com/keras-team/keras/commit/4aba316b7973e246af94ab5ace18fd5d5ffe4f81,https://github.com/keras-team/keras/commit/68dc181a5e34d1f20edabe531176b3bfb50001f9,1,1,Rename Module,keras/backend,keras/backend/__init__.py,keras/backend/load_backend.py
3dd4b2e8ab2db2c04cf349b580886521295f386e,https://github.com/keras-team/keras/commit/3dd4b2e8ab2db2c04cf349b580886521295f386e,https://github.com/keras-team/keras/commit/a1912b0774672753cff0f44e4b6457a9689441cc,1,1,Rename Module,test/auto,test/auto/test_embeddings.py,tests/auto/test_lossweights.py
3dd4b2e8ab2db2c04cf349b580886521295f386e,https://github.com/keras-team/keras/commit/3dd4b2e8ab2db2c04cf349b580886521295f386e,https://github.com/keras-team/keras/commit/a1912b0774672753cff0f44e4b6457a9689441cc,1,1,Rename Module,test/auto,test/auto/test_embeddings.py,tests/auto/test_embeddings.py
3dd4b2e8ab2db2c04cf349b580886521295f386e,https://github.com/keras-team/keras/commit/3dd4b2e8ab2db2c04cf349b580886521295f386e,https://github.com/keras-team/keras/commit/a1912b0774672753cff0f44e4b6457a9689441cc,1,1,Rename Module,test/manual,test/manual/check_autoencoder.py,tests/manual/check_autoencoder.py
3dd4b2e8ab2db2c04cf349b580886521295f386e,https://github.com/keras-team/keras/commit/3dd4b2e8ab2db2c04cf349b580886521295f386e,https://github.com/keras-team/keras/commit/a1912b0774672753cff0f44e4b6457a9689441cc,1,1,Rename Module,test/manual,test/manual/check_callbacks.py,tests/manual/check_callbacks.py
3dd4b2e8ab2db2c04cf349b580886521295f386e,https://github.com/keras-team/keras/commit/3dd4b2e8ab2db2c04cf349b580886521295f386e,https://github.com/keras-team/keras/commit/a1912b0774672753cff0f44e4b6457a9689441cc,1,1,Rename Module,test/manual,test/manual/check_constraints.py,tests/manual/check_constraints.py
3dd4b2e8ab2db2c04cf349b580886521295f386e,https://github.com/keras-team/keras/commit/3dd4b2e8ab2db2c04cf349b580886521295f386e,https://github.com/keras-team/keras/commit/a1912b0774672753cff0f44e4b6457a9689441cc,1,1,Rename Module,test/manual,test/manual/check_dot_utils.py,tests/manual/check_dot_utils.py
3dd4b2e8ab2db2c04cf349b580886521295f386e,https://github.com/keras-team/keras/commit/3dd4b2e8ab2db2c04cf349b580886521295f386e,https://github.com/keras-team/keras/commit/a1912b0774672753cff0f44e4b6457a9689441cc,1,1,Rename Module,test/manual,test/manual/check_models.py,tests/manual/check_models.py
3dd4b2e8ab2db2c04cf349b580886521295f386e,https://github.com/keras-team/keras/commit/3dd4b2e8ab2db2c04cf349b580886521295f386e,https://github.com/keras-team/keras/commit/a1912b0774672753cff0f44e4b6457a9689441cc,1,1,Rename Module,test/manual,test/manual/check_save_weights.py,tests/manual/check_save_weights.py
1c21178247e21000d5c720bf139c4a6e925eb8b1,https://github.com/keras-team/keras/commit/1c21178247e21000d5c720bf139c4a6e925eb8b1,https://github.com/keras-team/keras/commit/6d7e23d98e516988e04455d93bde9a66d8e79566,1,1,Rename Module,keras.optimizers,keras.optimizers.optimizer_v2,keras.optimizers.legacy
0e9ac3dae0359db9fba655e76da5a443bf1d935d,https://github.com/keras-team/keras/commit/0e9ac3dae0359db9fba655e76da5a443bf1d935d,https://github.com/keras-team/keras/commit/4e504462796ee90e9e38cda6af1bcc3a40fbb39a,1,0,Rename Module,keras/utils,keras/utils/visualize_util.py,keras/utils/vis_utils.py
0a21abc8102771da76fca01800e497d7d014d10c,https://github.com/keras-team/keras/commit/0a21abc8102771da76fca01800e497d7d014d10c,https://github.com/keras-team/keras/commit/1fc3c4b22ec11ae098e0d3127346b08b1bc00a04,1,1,Rename Module,test,test/test_lossweights.py,test/manual/check_lossweights.py
fc8a93507c365580b27612089bca59d18b66e053,https://github.com/huggingface/transformers/commit/fc8a93507c365580b27612089bca59d18b66e053,https://github.com/huggingface/transformers/commit/0359e2e15f4504513fd2995bdd6dd654c747b313,1,1,Rename Module,tests/models/glpn,tests/models/glpn/test_feature_extraction_glpn.py,tests/models/glpn/test_image_processing_glpn.py
f0c96fafd16d206b22a74fe76b251414f7314703,https://github.com/huggingface/transformers/commit/f0c96fafd16d206b22a74fe76b251414f7314703,https://github.com/huggingface/transformers/commit/0cec4fab7de8dc903d84631be80644d3ef87f383,1,2,Rename Module,examples/summarization/bart,examples/summarization/bart/run_bart_sum.py,examples/summarization/bart/finetune.py
e77721e4fe8f2665132bf11ab26c3ab352e2f2a2,https://github.com/huggingface/transformers/commit/e77721e4fe8f2665132bf11ab26c3ab352e2f2a2,https://github.com/huggingface/transformers/commit/009b581316bf0d09bb3a902c72a83f26f8292b33,1,1,Rename Module,examples,examples/openai_gpt_train.py,examples/train_openai_gpt.py
e77721e4fe8f2665132bf11ab26c3ab352e2f2a2,https://github.com/huggingface/transformers/commit/e77721e4fe8f2665132bf11ab26c3ab352e2f2a2,https://github.com/huggingface/transformers/commit/009b581316bf0d09bb3a902c72a83f26f8292b33,1,1,Rename Module,examples,examples/transfo_xl_train.py,examples/train_transfo_xl.py
df27648bd942d59481a13842904f8cb500136e31,https://github.com/huggingface/transformers/commit/df27648bd942d59481a13842904f8cb500136e31,https://github.com/huggingface/transformers/commit/93dccf527b81b807c3ec8c658a7bd7e9fca8d3f4,1,1,Rename Module,tests,tests/test_examples.py,tests/test_doc_samples.py
c41f2bad69923da6f23d76e47639ad350206d757,https://github.com/huggingface/transformers/commit/c41f2bad69923da6f23d76e47639ad350206d757,https://github.com/huggingface/transformers/commit/288be7b7ea47ef342cb7649402f879d8f99ceb16,1,2,Rename Module,pytorch_pretrained_bert/tests,pytorch_pretrained_bert/tests/tokenization_test.py,pytorch_pretrained_bert/tests/tokenization_bert_test.py
c41f2bad69923da6f23d76e47639ad350206d757,https://github.com/huggingface/transformers/commit/c41f2bad69923da6f23d76e47639ad350206d757,https://github.com/huggingface/transformers/commit/288be7b7ea47ef342cb7649402f879d8f99ceb16,1,2,Rename Module,pytorch_pretrained_bert,pytorch_pretrained_bert/tokenization.py,pytorch_pretrained_bert/tokenization_bert.py
bde1eeebe0d5ab10de6100f9ad46376f87f917be,https://github.com/huggingface/transformers/commit/bde1eeebe0d5ab10de6100f9ad46376f87f917be,https://github.com/huggingface/transformers/commit/3ea3b00e592b4cd665d1398d4814ac973f447973,1,1,Rename Module,examples,examples/run_both_squad.py,examples/run_squad.py
a3c5883f2c9a12360cee0734dfb262f92b912b24,https://github.com/huggingface/transformers/commit/a3c5883f2c9a12360cee0734dfb262f92b912b24,https://github.com/huggingface/transformers/commit/daf8bebcddb9cbef356e92c628cd9ca1a9e89923,1,1,Rename Module,tests,tests/tokenization_tests_commons.py,tests/test_tokenization_common.py
986ac03e374a00a52cee98c8ac14fb1ba6b66610,https://github.com/huggingface/transformers/commit/986ac03e374a00a52cee98c8ac14fb1ba6b66610,https://github.com/huggingface/transformers/commit/941b4442ba831f99c978e322d99cab1d053a661a,1,1,Rename Module,src/transformers,src/transformers/modeling_fx_utils.py,src/transformers/utils/fx.py
6f152572cd0fe5c84127a1bc25668e5fce918744,https://github.com/huggingface/transformers/commit/6f152572cd0fe5c84127a1bc25668e5fce918744,https://github.com/huggingface/transformers/commit/a4704b1263eba122160ef442b7d8904a8ae7e164,1,2,Rename Module,pytorch_transformers,pytorch_transformers/convert_tf_checkpoint_to_pytorch.py,pytorch_transformers/convert_bert_original_tf_checkpoint_to_pytorch.py
6f152572cd0fe5c84127a1bc25668e5fce918744,https://github.com/huggingface/transformers/commit/6f152572cd0fe5c84127a1bc25668e5fce918744,https://github.com/huggingface/transformers/commit/a4704b1263eba122160ef442b7d8904a8ae7e164,1,2,Rename Module,pytorch_transformers,pytorch_transformers/convert_pytorch_checkpoint_to_tf.py,pytorch_transformers/convert_bert_pytorch_checkpoint_to_original_tf.py
